"year","month","date","hour","temp","pressure","humidity","wind speed","wind direction","clouds","weather code"
"2013","04","22","06","278.38","1028","38","7","330","20","2"
"2013","04","22","07","277.29","1028","35","8","320","1","1"
"2013","04","22","08","276.64","1029","44","5","330","1","1"
"2013","04","22","09","276.21","1030","44","5","330","1","1"
"2013","04","22","10","275.65","1031","44","4","340","20","2"
"2013","04","22","11","275.73","1033","48","6","350","40","3"
"2013","04","22","12","276.78","1034","48","5","360","40","3"
"2013","04","22","13","277.85","1034","41","5","360","40","3"
"2013","04","22","14","278.96","1035","41","4","20","40","3"
"2013","04","22","15","280.48","1036","36","5","340","40","3"
"2013","04","22","16","281.73","1036","33","2","340","40","3"
"2013","04","22","17","282.82","1035","29","5","360","40","3"
"2013","04","22","18","283.79","1035","31","2","70","40","3"
"2013","04","22","19","284.52","1035","29","2","50","40","3"
"2013","04","22","20","284.87","1034","27","4","50","40","3"
"2013","04","22","21","284.9","1034","23","0","0","40","3"
"2013","04","22","22","284.62","1035","23","0","0","75","4"
"2013","04","22","23","283.35","1035","37","4","170","75","4"
"2013","04","23","00","282.11","1036","42","4","170","75","4"
"2013","04","23","01","281.03","1036","39","3","190","75","4"
"2013","04","23","02","280.21","1037","42","2","180","40","3"
"2013","04","23","03","279.69","1037","49","1","210","75","4"
"2013","04","23","04","279.1","1037","49","3","180","75","4"
"2013","04","23","05","278.8","1037","52","2","140","75","4"
"2013","04","23","06","278.4","1037","48","4","120","75","4"
"2013","04","23","07","277.71","1037","56","2","120","75","4"
"2013","04","23","08","277.22","1037","56","2","70","20","2"
"2013","04","23","09","276.96","1037","60","3","50","75","4"
"2013","04","23","10","276.61","1038","0","3","80","40","3"
"2013","04","23","11","277.7","1038","65","4","70","40","3"
"2013","04","23","12","279.74","1038","65","7","60","40","3"
"2013","04","23","13","280.92","1038","0","6","80","40","3"
"2013","04","23","14","282.06","1038","42","6","70","40","3"
"2013","04","23","15","282.8","1038","57","8","50","40","3"
"2013","04","23","16","283.14","1038","53","8","50","40","3"
"2013","04","23","17","283.79","1037","53","8","50","75","4"
"2013","04","23","18","284.07","1036","57","9","50","75","4"
"2013","04","23","19","284.34","1036","0","7","50","75","4"
"2013","04","23","20","284.5","1035","0","6","50","75","4"
"2013","04","23","21","284.61","1034","43","6","50","75","4"
"2013","04","23","22","284.02","1034","30","6","120","20","2"
"2013","04","23","23","283.22","1033","32","6","100","40","3"
"2013","04","24","00","282.03","1033","40","6","90","40","3"
"2013","04","24","01","281.08","1034","43","6","90","40","3"
"2013","04","24","02","280.59","1034","49","6","100","75","4"
"2013","04","24","03","280.2","1033","61","5","80","90","4"
"2013","04","24","04","279.73","1033","0","6","60","90","4"
"2013","04","24","05","279.42","1032","56","7","70","40","3"
"2013","04","24","06","278.97","1032","0","7","80","75","4"
"2013","04","24","07","278.6","1030","0","8","60","75","4"
"2013","04","24","08","278.09","1030","60","8","70","75","4"
"2013","04","24","09","277.96","1029","0","9","50","90","4"
"2013","04","24","10","277.78","1029","0","7","50","90","4"
"2013","04","24","11","277.84","1029","0","7","40","90","4"
"2013","04","24","12","278.18","1029","0","6","50","90","4"
"2013","04","24","13","278.61","1028","70","6","40","90","4"
"2013","04","24","14","278.86","1028","70","6","40","90","4"
"2013","04","24","15","279.22","1028","81","6","50","90","50"
"2013","04","24","16","279.4","1027","75","6","40","90","50"
"2013","04","24","17","279.98","1026","75","6","40","90","50"
"2013","04","24","18","280.97","1023","0","3","58","100","4"
"2013","04","24","19","281.84","1024","66","6","40","90","4"
"2013","04","24","20","282.59","1023","66","5","30","90","4"
"2013","04","24","21","283.28","1023","62","3","30","90","4"
"2013","04","24","22","283.82","1022","62","4","10","90","4"
"2013","04","24","23","283.73","1022","62","4","20","90","4"
"2013","04","25","00","283.3","1021","62","4","40","90","4"
"2013","04","25","01","282.77","1020","62","5","40","75","4"
"2013","04","25","02","282.23","1020","61","3","20","40","3"
"2013","04","25","03","281.33","1020","66","4","350","1","1"
"2013","04","25","04","280.44","1020","66","4","350","1","1"
"2013","04","25","05","279.77","1019","70","4","10","1","1"
"2013","04","25","06","279.31","1018","70","3","10","1","1"
"2013","04","25","07","278.88","1018","70","4","330","1","1"
"2013","04","25","08","278.22","1017","70","2","350","1","50"
"2013","04","25","09","277.86","1018","70","3","310","1","1"
"2013","04","25","10","277.88","1018","70","2","320","20","2"
"2013","04","25","11","279","1018","70","3","310","20","2"
"2013","04","25","12","280.97","1018","66","2","310","20","2"
"2013","04","25","13","284.18","1018","61","2","340","1","1"
"2013","04","25","14","286.44","1017","54","1","280","20","2"
"2013","04","25","15","288.86","1017","50","3","220","20","2"
"2013","04","25","16","290.28","1016","51","5","220","40","3"
"2013","04","25","17","292","1014","45","7","170","20","2"
"2013","04","25","18","292.34","1014","55","6","170","20","2"
"2013","04","25","19","293.14","1013","55","5","170","20","2"
"2013","04","25","20","292.54","1012","59","7","170","1","1"
"2013","04","25","21","290.9","1012","62","7","160","75","4"
"2013","04","25","22","289.21","1011","76","7","160","75","4"
"2013","04","25","23","287.15","1011","81","7","170","90","4"
"2013","04","26","00","286.47","1011","81","7","180","75","4"
"2013","04","26","01","285.99","1012","87","3","160","75","4"
"2013","04","26","02","286.22","1012","81","4","170","75","4"
"2013","04","26","03","286.06","1012","87","4","170","75","4"
"2013","04","26","04","286.18","1012","87","3","170","75","4"
"2013","04","26","05","286.85","1012","81","2","200","90","4"
"2013","04","26","06","287.58","1012","77","4","250","90","9"
"2013","04","26","07","286.98","1013","44","6","270","90","4"
"2013","04","26","08","285.38","1014","54","8","310","90","4"
"2013","04","26","09","283.43","1016","50","7","310","90","10"
"2013","04","26","10","282.16","1018","46","9","320","90","4"
"2013","04","26","11","281.4","1020","49","9","310","40","3"
"2013","04","26","12","281.87","1021","49","9","320","40","3"
"2013","04","26","14","284.25","1022","37","8","310","20","2"
"2013","04","26","15","285.63","1022","34","6","300","20","2"
"2013","04","26","16","286.94","1022","30","6","310","20","2"
"2013","04","26","18","289.4","1022","19","3","320","20","2"
"2013","04","26","19","290.54","1021","18","3","310","20","2"
"2013","04","26","20","290.97","1021","18","3","320","20","2"
"2013","04","26","21","291.18","1021","16","1","0","20","2"
"2013","04","26","22","290.95","1021","13","2","0","20","2"
"2013","04","26","23","289.6","1022","23","6","200","1","1"
"2013","04","27","00","287.32","1022","26","3","170","1","1"
"2013","04","27","01","285.7","1023","35","3","180","1","1"
"2013","04","27","02","284.92","1024","43","4","200","1","1"
"2013","04","27","03","283.96","1024","43","4","210","1","1"
"2013","04","27","04","283.07","1025","43","3","210","20","2"
"2013","04","27","05","282.15","1025","46","3","200","20","2"
"2013","04","27","06","281.42","1025","46","0","0","40","3"
"2013","04","27","07","280.85","1025","46","0","0","1","1"
"2013","04","27","08","280.05","1025","53","0","0","20","2"
"2013","04","27","09","279.85","1026","49","1","200","20","2"
"2013","04","27","10","280.32","1027","50","2","320","20","50"
"2013","04","27","11","280.86","1028","40","3","330","20","50"
"2013","04","27","12","283.82","1028","40","4","320","20","2"
"2013","04","27","13","285.91","1029","0","7","320","1","1"
"2013","04","27","14","287.25","1029","43","6","330","1","1"
"2013","04","27","15","288.12","1029","41","4","310","1","1"
"2013","04","27","16","289.27","1029","31","2","300","20","2"
"2013","04","27","17","290.33","1028","29","2","0","20","2"
"2013","04","27","18","290.81","1028","25","3","300","20","2"
"2013","04","27","19","291.47","1027","23","4","320","20","2"
"2013","04","27","20","291.76","1027","22","4","310","20","2"
"2013","04","27","21","291.77","1027","18","3","10","40","3"
"2013","04","27","22","291.49","1027","18","2","30","40","3"
"2013","04","27","23","290.57","1027","23","4","60","40","3"
"2013","04","28","00","288.58","1027","29","4","180","40","3"
"2013","04","28","01","286.74","1028","33","3","180","40","3"
"2013","04","28","02","286.04","1029","0","2","160","40","3"
"2013","04","28","03","285.07","1029","43","3","30","20","2"
"2013","04","28","04","284.2","1029","0","4","30","40","3"
"2013","04","28","05","283.84","1030","37","4","20","40","3"
"2013","04","28","06","282.56","1030","43","3","50","1","1"
"2013","04","28","07","281.74","1029","43","2","50","1","1"
"2013","04","28","08","280.7","1030","43","2","10","1","1"
"2013","04","28","09","280.22","1030","43","2","20","1","1"
"2013","04","28","10","279.77","1029","45","2","10","20","2"
"2013","04","28","11","280.5","1030","45","3","20","20","2"
"2013","04","28","12","283.01","1030","40","2","40","75","4"
"2013","04","28","13","285.1","1030","37","0","0","75","4"
"2013","04","28","14","286.95","1030","33","1","0","75","4"
"2013","04","28","15","288.61","1030","29","2","30","75","4"
"2013","04","28","16","290.42","1029","20","4","360","40","3"
"2013","04","28","17","291.4","1028","22","2","0","20","2"
"2013","04","28","18","292.06","1028","17","0","0","20","2"
"2013","04","28","19","292.91","1027","17","1","0","20","2"
"2013","04","28","20","293.09","1026","17","2","100","40","3"
"2013","04","28","21","293.01","1026","20","3","20","20","2"
"2013","04","28","22","292.1","1026","29","5","170","20","2"
"2013","04","28","23","290.3","1026","29","5","180","20","2"
"2013","04","29","00","288.86","1026","30","3","170","20","2"
"2013","04","29","01","287.28","1026","35","4","180","40","3"
"2013","04","29","02","286.62","1026","35","3","190","20","2"
"2013","04","29","03","285.39","1026","26","3","190","20","2"
"2013","04","29","04","284.56","1026","28","1","0","20","2"
"2013","04","29","05","283.8","1026","35","1","180","20","2"
"2013","04","29","06","282.75","1026","37","1","140","20","2"
"2013","04","29","07","281.86","1025","0","2","160","20","2"
"2013","04","29","08","281.49","1025","0","3","160","20","2"
"2013","04","29","09","280.67","1025","57","3","180","40","3"
"2013","04","29","10","280.34","1025","57","3","190","40","3"
"2013","04","29","11","281.22","1026","57","2","150","20","2"
"2013","04","29","12","283.81","1026","58","0","0","1","1"
"2013","04","29","13","286.23","1026","50","0","0","20","2"
"2013","04","29","14","288.63","1026","48","3","140","20","2"
"2013","04","29","15","290.77","1026","42","3","190","40","3"
"2013","04","29","16","292.24","1026","36","3","140","75","4"
"2013","04","29","17","292.86","1025","34","4","160","75","4"
"2013","04","29","18","292.82","1025","29","5","170","90","4"
"2013","04","29","19","292.82","1024","17","7","180","75","4"
"2013","04","29","20","292.41","1024","25","7","170","75","4"
"2013","04","29","21","291.27","1024","25","8","180","75","4"
"2013","04","29","22","290.17","1023","26","6","160","75","4"
"2013","04","29","23","288.99","1023","28","7","170","75","4"
"2013","04","30","00","287.89","1023","33","7","170","90","4"
"2013","04","30","01","287.05","1023","0","5","170","90","4"
"2013","04","30","02","286.74","1024","47","4","180","90","4"
"2013","04","30","03","286.67","1024","50","4","180","90","4"
"2013","04","30","04","286.22","1024","58","3","180","90","4"
"2013","04","30","05","286.24","1024","62","4","190","90","4"
"2013","04","30","06","285.8","1023","62","0","0","90","9"
"2013","04","30","07","285.48","1023","66","3","170","90","10"
"2013","04","30","08","285.36","1023","66","3","180","90","10"
"2013","04","30","09","285.37","1023","66","4","170","90","10"
"2013","04","30","10","284.98","1023","66","5","160","90","10"
"2013","04","30","11","284.4","1024","71","4","140","90","10"
"2013","04","30","12","284.4","1024","76","3","170","90","10"
"2013","04","30","13","284.96","1024","71","4","170","90","10"
"2013","04","30","14","285.43","1024","71","5","160","90","10"
"2013","04","30","15","285.5","1024","71","5","160","90","10"
"2013","04","30","16","285.64","1023","66","5","140","90","10"
"2013","04","30","17","285.63","1023","71","3","150","90","10"
"2013","04","30","18","285.49","1023","87","0","0","90","50"
"2013","04","30","19","285.83","1023","71","4","140","90","10"
"2013","04","30","20","285.89","1023","71","3","130","90","10"
"2013","04","30","21","286.16","1022","62","3","120","90","4"
"2013","04","30","22","286.23","1022","62","4","130","90","4"
"2013","04","30","23","286.15","1023","58","3","150","90","4"
"2013","05","01","00","285.75","1023","62","3","140","90","4"
"2013","05","01","01","285.19","1023","62","3","140","90","4"
"2013","05","01","02","285.18","1024","66","3","140","90","50"
"2013","05","01","03","285.16","1023","66","5","130","90","10"
"2013","05","01","04","284.96","1023","71","3","130","90","4"
"2013","05","01","05","284.7","1023","71","2","140","90","4"
"2013","05","01","07","284.25","1023","71","2","110","90","9"
"2013","05","01","08","284.07","1023","71","2","50","90","50"
"2013","05","01","09","284.17","1023","81","3","50","90","4"
"2013","05","01","10","284.17","1024","76","3","50","90","50"
"2013","05","01","11","284.31","1024","81","3","50","90","50"
"2013","05","01","12","285","1025","76","3","50","75","4"
